rollout_id,pair_id,state_type,checkpoint_t,rollout_k,target_transition_success,generated_token_count
pair_pair_math500_468_recovery_ckpt_256_r_12,pair_math500_468,recovery,256,12,1,475
pair_pair_math500_468_recovery_ckpt_256_r_13,pair_math500_468,recovery,256,13,1,478
pair_pair_math500_468_recovery_ckpt_256_r_14,pair_math500_468,recovery,256,14,1,500
pair_pair_math500_468_recovery_ckpt_256_r_15,pair_math500_468,recovery,256,15,1,466
pair_pair_math500_468_recovery_ckpt_256_r_16,pair_math500_468,recovery,256,16,1,484
pair_pair_math500_469_control_ckpt_000_r_01,pair_math500_469,control,0,1,0,512
pair_pair_math500_469_control_ckpt_000_r_02,pair_math500_469,control,0,2,0,512
pair_pair_math500_469_control_ckpt_000_r_03,pair_math500_469,control,0,3,0,512
pair_pair_math500_469_control_ckpt_000_r_04,pair_math500_469,control,0,4,0,457
pair_pair_math500_469_control_ckpt_000_r_05,pair_math500_469,control,0,5,1,512
pair_pair_math500_469_control_ckpt_000_r_06,pair_math500_469,control,0,6,1,512
pair_pair_math500_469_control_ckpt_000_r_07,pair_math500_469,control,0,7,1,502
pair_pair_math500_469_control_ckpt_000_r_08,pair_math500_469,control,0,8,0,512
pair_pair_math500_469_control_ckpt_000_r_09,pair_math500_469,control,0,9,0,512
pair_pair_math500_469_control_ckpt_000_r_10,pair_math500_469,control,0,10,0,449
pair_pair_math500_469_control_ckpt_000_r_11,pair_math500_469,control,0,11,1,486
pair_pair_math500_469_control_ckpt_000_r_12,pair_math500_469,control,0,12,1,512
pair_pair_math500_469_control_ckpt_000_r_13,pair_math500_469,control,0,13,1,512
pair_pair_math500_469_control_ckpt_000_r_14,pair_math500_469,control,0,14,0,512
pair_pair_math500_469_control_ckpt_000_r_15,pair_math500_469,control,0,15,0,512
pair_pair_math500_469_control_ckpt_000_r_16,pair_math500_469,control,0,16,1,453
pair_pair_math500_469_control_ckpt_256_r_01,pair_math500_469,control,256,1,0,512
pair_pair_math500_469_control_ckpt_256_r_02,pair_math500_469,control,256,2,1,431
pair_pair_math500_469_control_ckpt_256_r_03,pair_math500_469,control,256,3,1,512
pair_pair_math500_469_control_ckpt_256_r_04,pair_math500_469,control,256,4,1,512
pair_pair_math500_469_control_ckpt_256_r_05,pair_math500_469,control,256,5,1,476
pair_pair_math500_469_control_ckpt_256_r_06,pair_math500_469,control,256,6,1,512
pair_pair_math500_469_control_ckpt_256_r_07,pair_math500_469,control,256,7,0,449
pair_pair_math500_469_control_ckpt_256_r_08,pair_math500_469,control,256,8,0,512
pair_pair_math500_469_control_ckpt_256_r_09,pair_math500_469,control,256,9,1,493
pair_pair_math500_469_control_ckpt_256_r_10,pair_math500_469,control,256,10,0,512
pair_pair_math500_469_control_ckpt_256_r_11,pair_math500_469,control,256,11,1,449
pair_pair_math500_469_control_ckpt_256_r_12,pair_math500_469,control,256,12,1,484
pair_pair_math500_469_control_ckpt_256_r_13,pair_math500_469,control,256,13,0,512
pair_pair_math500_469_control_ckpt_256_r_14,pair_math500_469,control,256,14,1,512
pair_pair_math500_469_control_ckpt_256_r_15,pair_math500_469,control,256,15,1,512
pair_pair_math500_469_control_ckpt_256_r_16,pair_math500_469,control,256,16,0,476
pair_pair_math500_469_recovery_ckpt_000_r_01,pair_math500_469,recovery,0,1,0,432
pair_pair_math500_469_recovery_ckpt_000_r_02,pair_math500_469,recovery,0,2,1,512
pair_pair_math500_469_recovery_ckpt_000_r_03,pair_math500_469,recovery,0,3,1,512
pair_pair_math500_469_recovery_ckpt_000_r_04,pair_math500_469,recovery,0,4,0,512
pair_pair_math500_469_recovery_ckpt_000_r_05,pair_math500_469,recovery,0,5,0,462
pair_pair_math500_469_recovery_ckpt_000_r_06,pair_math500_469,recovery,0,6,0,441
pair_pair_math500_469_recovery_ckpt_000_r_07,pair_math500_469,recovery,0,7,0,447
pair_pair_math500_469_recovery_ckpt_000_r_08,pair_math500_469,recovery,0,8,0,477
pair_pair_math500_469_recovery_ckpt_000_r_09,pair_math500_469,recovery,0,9,0,512
pair_pair_math500_469_recovery_ckpt_000_r_10,pair_math500_469,recovery,0,10,0,412
pair_pair_math500_469_recovery_ckpt_000_r_11,pair_math500_469,recovery,0,11,0,512
pair_pair_math500_469_recovery_ckpt_000_r_12,pair_math500_469,recovery,0,12,1,469
pair_pair_math500_469_recovery_ckpt_000_r_13,pair_math500_469,recovery,0,13,0,451
pair_pair_math500_469_recovery_ckpt_000_r_14,pair_math500_469,recovery,0,14,0,502
pair_pair_math500_469_recovery_ckpt_000_r_15,pair_math500_469,recovery,0,15,0,512
pair_pair_math500_469_recovery_ckpt_000_r_16,pair_math500_469,recovery,0,16,0,512
pair_pair_math500_469_recovery_ckpt_256_r_01,pair_math500_469,recovery,256,1,1,469
pair_pair_math500_469_recovery_ckpt_256_r_02,pair_math500_469,recovery,256,2,1,416
pair_pair_math500_469_recovery_ckpt_256_r_03,pair_math500_469,recovery,256,3,1,505
pair_pair_math500_469_recovery_ckpt_256_r_04,pair_math500_469,recovery,256,4,1,465
pair_pair_math500_469_recovery_ckpt_256_r_05,pair_math500_469,recovery,256,5,1,512
pair_pair_math500_469_recovery_ckpt_256_r_06,pair_math500_469,recovery,256,6,1,512
pair_pair_math500_469_recovery_ckpt_256_r_07,pair_math500_469,recovery,256,7,1,491
pair_pair_math500_469_recovery_ckpt_256_r_08,pair_math500_469,recovery,256,8,0,512
pair_pair_math500_469_recovery_ckpt_256_r_09,pair_math500_469,recovery,256,9,1,455
pair_pair_math500_469_recovery_ckpt_256_r_10,pair_math500_469,recovery,256,10,0,466
pair_pair_math500_469_recovery_ckpt_256_r_11,pair_math500_469,recovery,256,11,1,486
pair_pair_math500_469_recovery_ckpt_256_r_12,pair_math500_469,recovery,256,12,1,512
pair_pair_math500_469_recovery_ckpt_256_r_13,pair_math500_469,recovery,256,13,1,458
pair_pair_math500_469_recovery_ckpt_256_r_14,pair_math500_469,recovery,256,14,1,512
pair_pair_math500_469_recovery_ckpt_256_r_15,pair_math500_469,recovery,256,15,1,442
pair_pair_math500_469_recovery_ckpt_256_r_16,pair_math500_469,recovery,256,16,0,512
pair_pair_math500_470_control_ckpt_000_r_01,pair_math500_470,control,0,1,0,496
pair_pair_math500_470_control_ckpt_000_r_02,pair_math500_470,control,0,2,0,470
pair_pair_math500_470_control_ckpt_000_r_03,pair_math500_470,control,0,3,1,512
pair_pair_math500_470_control_ckpt_000_r_04,pair_math500_470,control,0,4,1,506
pair_pair_math500_470_control_ckpt_000_r_05,pair_math500_470,control,0,5,1,480
pair_pair_math500_470_control_ckpt_000_r_06,pair_math500_470,control,0,6,0,512
pair_pair_math500_470_control_ckpt_000_r_07,pair_math500_470,control,0,7,1,512
pair_pair_math500_470_control_ckpt_000_r_08,pair_math500_470,control,0,8,1,512
pair_pair_math500_470_control_ckpt_000_r_09,pair_math500_470,control,0,9,0,485
pair_pair_math500_470_control_ckpt_000_r_10,pair_math500_470,control,0,10,0,486
pair_pair_math500_470_control_ckpt_000_r_11,pair_math500_470,control,0,11,1,512
pair_pair_math500_470_control_ckpt_000_r_12,pair_math500_470,control,0,12,1,512
pair_pair_math500_470_control_ckpt_000_r_13,pair_math500_470,control,0,13,0,512
pair_pair_math500_470_control_ckpt_000_r_14,pair_math500_470,control,0,14,1,490
pair_pair_math500_470_control_ckpt_000_r_15,pair_math500_470,control,0,15,1,512
pair_pair_math500_470_control_ckpt_000_r_16,pair_math500_470,control,0,16,0,506
pair_pair_math500_470_control_ckpt_256_r_01,pair_math500_470,control,256,1,1,461
pair_pair_math500_470_control_ckpt_256_r_02,pair_math500_470,control,256,2,1,512
pair_pair_math500_470_control_ckpt_256_r_03,pair_math500_470,control,256,3,1,512
pair_pair_math500_470_control_ckpt_256_r_04,pair_math500_470,control,256,4,1,512
pair_pair_math500_470_control_ckpt_256_r_05,pair_math500_470,control,256,5,0,512
pair_pair_math500_470_control_ckpt_256_r_06,pair_math500_470,control,256,6,1,508
pair_pair_math500_470_control_ckpt_256_r_07,pair_math500_470,control,256,7,0,458
pair_pair_math500_470_control_ckpt_256_r_08,pair_math500_470,control,256,8,1,485
pair_pair_math500_470_control_ckpt_256_r_09,pair_math500_470,control,256,9,0,463
pair_pair_math500_470_control_ckpt_256_r_10,pair_math500_470,control,256,10,1,486
pair_pair_math500_470_control_ckpt_256_r_11,pair_math500_470,control,256,11,0,465
pair_pair_math500_470_control_ckpt_256_r_12,pair_math500_470,control,256,12,1,494
pair_pair_math500_470_control_ckpt_256_r_13,pair_math500_470,control,256,13,1,466
pair_pair_math500_470_control_ckpt_256_r_14,pair_math500_470,control,256,14,1,512
pair_pair_math500_470_control_ckpt_256_r_15,pair_math500_470,control,256,15,1,480
pair_pair_math500_470_control_ckpt_256_r_16,pair_math500_470,control,256,16,1,512
pair_pair_math500_470_recovery_ckpt_000_r_01,pair_math500_470,recovery,0,1,0,507
pair_pair_math500_470_recovery_ckpt_000_r_02,pair_math500_470,recovery,0,2,0,492
pair_pair_math500_470_recovery_ckpt_000_r_03,pair_math500_470,recovery,0,3,0,512
pair_pair_math500_470_recovery_ckpt_000_r_04,pair_math500_470,recovery,0,4,0,472
pair_pair_math500_470_recovery_ckpt_000_r_05,pair_math500_470,recovery,0,5,0,480
pair_pair_math500_470_recovery_ckpt_000_r_06,pair_math500_470,recovery,0,6,0,472
pair_pair_math500_470_recovery_ckpt_000_r_07,pair_math500_470,recovery,0,7,0,473
pair_pair_math500_470_recovery_ckpt_000_r_08,pair_math500_470,recovery,0,8,1,512
pair_pair_math500_470_recovery_ckpt_000_r_09,pair_math500_470,recovery,0,9,0,491
pair_pair_math500_470_recovery_ckpt_000_r_10,pair_math500_470,recovery,0,10,0,405
pair_pair_math500_470_recovery_ckpt_000_r_11,pair_math500_470,recovery,0,11,1,493
pair_pair_math500_470_recovery_ckpt_000_r_12,pair_math500_470,recovery,0,12,1,512
pair_pair_math500_470_recovery_ckpt_000_r_13,pair_math500_470,recovery,0,13,1,475
pair_pair_math500_470_recovery_ckpt_000_r_14,pair_math500_470,recovery,0,14,0,512
pair_pair_math500_470_recovery_ckpt_000_r_15,pair_math500_470,recovery,0,15,1,512
pair_pair_math500_470_recovery_ckpt_000_r_16,pair_math500_470,recovery,0,16,1,504
pair_pair_math500_470_recovery_ckpt_256_r_01,pair_math500_470,recovery,256,1,1,503
pair_pair_math500_470_recovery_ckpt_256_r_02,pair_math500_470,recovery,256,2,0,459
pair_pair_math500_470_recovery_ckpt_256_r_03,pair_math500_470,recovery,256,3,1,500
pair_pair_math500_470_recovery_ckpt_256_r_04,pair_math500_470,recovery,256,4,1,475
pair_pair_math500_470_recovery_ckpt_256_r_05,pair_math500_470,recovery,256,5,1,487
pair_pair_math500_470_recovery_ckpt_256_r_06,pair_math500_470,recovery,256,6,1,512
pair_pair_math500_470_recovery_ckpt_256_r_07,pair_math500_470,recovery,256,7,0,448
pair_pair_math500_470_recovery_ckpt_256_r_08,pair_math500_470,recovery,256,8,0,451
pair_pair_math500_470_recovery_ckpt_256_r_09,pair_math500_470,recovery,256,9,1,512
pair_pair_math500_470_recovery_ckpt_256_r_10,pair_math500_470,recovery,256,10,1,435
pair_pair_math500_470_recovery_ckpt_256_r_11,pair_math500_470,recovery,256,11,1,471
pair_pair_math500_470_recovery_ckpt_256_r_12,pair_math500_470,recovery,256,12,1,448
pair_pair_math500_470_recovery_ckpt_256_r_13,pair_math500_470,recovery,256,13,1,463
pair_pair_math500_470_recovery_ckpt_256_r_14,pair_math500_470,recovery,256,14,1,481
pair_pair_math500_470_recovery_ckpt_256_r_15,pair_math500_470,recovery,256,15,1,512
pair_pair_math500_470_recovery_ckpt_256_r_16,pair_math500_470,recovery,256,16,1,501
pair_pair_math500_471_control_ckpt_000_r_01,pair_math500_471,control,0,1,1,512
pair_pair_math500_471_control_ckpt_000_r_02,pair_math500_471,control,0,2,0,472
pair_pair_math500_471_control_ckpt_000_r_03,pair_math500_471,control,0,3,0,476
pair_pair_math500_471_control_ckpt_000_r_04,pair_math500_471,control,0,4,1,459
pair_pair_math500_471_control_ckpt_000_r_05,pair_math500_471,control,0,5,0,512
pair_pair_math500_471_control_ckpt_000_r_06,pair_math500_471,control,0,6,1,512
pair_pair_math500_471_control_ckpt_000_r_07,pair_math500_471,control,0,7,0,512
pair_pair_math500_471_control_ckpt_000_r_08,pair_math500_471,control,0,8,1,512
pair_pair_math500_471_control_ckpt_000_r_09,pair_math500_471,control,0,9,0,512
pair_pair_math500_471_control_ckpt_000_r_10,pair_math500_471,control,0,10,0,512
pair_pair_math500_471_control_ckpt_000_r_11,pair_math500_471,control,0,11,1,512
pair_pair_math500_471_control_ckpt_000_r_12,pair_math500_471,control,0,12,0,510
pair_pair_math500_471_control_ckpt_000_r_13,pair_math500_471,control,0,13,0,487
pair_pair_math500_471_control_ckpt_000_r_14,pair_math500_471,control,0,14,0,512
pair_pair_math500_471_control_ckpt_000_r_15,pair_math500_471,control,0,15,1,502
pair_pair_math500_471_control_ckpt_000_r_16,pair_math500_471,control,0,16,1,503
pair_pair_math500_471_control_ckpt_256_r_01,pair_math500_471,control,256,1,0,504
pair_pair_math500_471_control_ckpt_256_r_02,pair_math500_471,control,256,2,1,512
pair_pair_math500_471_control_ckpt_256_r_03,pair_math500_471,control,256,3,0,501
pair_pair_math500_471_control_ckpt_256_r_04,pair_math500_471,control,256,4,0,498
pair_pair_math500_471_control_ckpt_256_r_05,pair_math500_471,control,256,5,1,512
pair_pair_math500_471_control_ckpt_256_r_06,pair_math500_471,control,256,6,0,512
pair_pair_math500_471_control_ckpt_256_r_07,pair_math500_471,control,256,7,0,512
pair_pair_math500_471_control_ckpt_256_r_08,pair_math500_471,control,256,8,0,512
pair_pair_math500_471_control_ckpt_256_r_09,pair_math500_471,control,256,9,1,466
pair_pair_math500_471_control_ckpt_256_r_10,pair_math500_471,control,256,10,1,512
pair_pair_math500_471_control_ckpt_256_r_11,pair_math500_471,control,256,11,1,487
pair_pair_math500_471_control_ckpt_256_r_12,pair_math500_471,control,256,12,0,469
pair_pair_math500_471_control_ckpt_256_r_13,pair_math500_471,control,256,13,1,467
pair_pair_math500_471_control_ckpt_256_r_14,pair_math500_471,control,256,14,0,462
pair_pair_math500_471_control_ckpt_256_r_15,pair_math500_471,control,256,15,0,489
pair_pair_math500_471_control_ckpt_256_r_16,pair_math500_471,control,256,16,1,506
pair_pair_math500_471_recovery_ckpt_000_r_01,pair_math500_471,recovery,0,1,0,490
pair_pair_math500_471_recovery_ckpt_000_r_02,pair_math500_471,recovery,0,2,1,429
pair_pair_math500_471_recovery_ckpt_000_r_03,pair_math500_471,recovery,0,3,0,482
pair_pair_math500_471_recovery_ckpt_000_r_04,pair_math500_471,recovery,0,4,1,512
pair_pair_math500_471_recovery_ckpt_000_r_05,pair_math500_471,recovery,0,5,0,453
pair_pair_math500_471_recovery_ckpt_000_r_06,pair_math500_471,recovery,0,6,1,495
pair_pair_math500_471_recovery_ckpt_000_r_07,pair_math500_471,recovery,0,7,0,512
pair_pair_math500_471_recovery_ckpt_000_r_08,pair_math500_471,recovery,0,8,0,484
pair_pair_math500_471_recovery_ckpt_000_r_09,pair_math500_471,recovery,0,9,0,504
pair_pair_math500_471_recovery_ckpt_000_r_10,pair_math500_471,recovery,0,10,0,448
pair_pair_math500_471_recovery_ckpt_000_r_11,pair_math500_471,recovery,0,11,1,494
pair_pair_math500_471_recovery_ckpt_000_r_12,pair_math500_471,recovery,0,12,0,504
pair_pair_math500_471_recovery_ckpt_000_r_13,pair_math500_471,recovery,0,13,0,512
pair_pair_math500_471_recovery_ckpt_000_r_14,pair_math500_471,recovery,0,14,0,512
pair_pair_math500_471_recovery_ckpt_000_r_15,pair_math500_471,recovery,0,15,0,450
pair_pair_math500_471_recovery_ckpt_000_r_16,pair_math500_471,recovery,0,16,0,511
pair_pair_math500_471_recovery_ckpt_256_r_01,pair_math500_471,recovery,256,1,0,476
pair_pair_math500_471_recovery_ckpt_256_r_02,pair_math500_471,recovery,256,2,1,512
pair_pair_math500_471_recovery_ckpt_256_r_03,pair_math500_471,recovery,256,3,1,512
pair_pair_math500_471_recovery_ckpt_256_r_04,pair_math500_471,recovery,256,4,1,512
pair_pair_math500_471_recovery_ckpt_256_r_05,pair_math500_471,recovery,256,5,1,512
pair_pair_math500_471_recovery_ckpt_256_r_06,pair_math500_471,recovery,256,6,1,501
pair_pair_math500_471_recovery_ckpt_256_r_07,pair_math500_471,recovery,256,7,0,512
pair_pair_math500_471_recovery_ckpt_256_r_08,pair_math500_471,recovery,256,8,1,512
pair_pair_math500_471_recovery_ckpt_256_r_09,pair_math500_471,recovery,256,9,1,426
pair_pair_math500_471_recovery_ckpt_256_r_10,pair_math500_471,recovery,256,10,1,485
pair_pair_math500_471_recovery_ckpt_256_r_11,pair_math500_471,recovery,256,11,0,512
pair_pair_math500_471_recovery_ckpt_256_r_12,pair_math500_471,recovery,256,12,1,498
pair_pair_math500_471_recovery_ckpt_256_r_13,pair_math500_471,recovery,256,13,1,505
pair_pair_math500_471_recovery_ckpt_256_r_14,pair_math500_471,recovery,256,14,0,501
pair_pair_math500_471_recovery_ckpt_256_r_15,pair_math500_471,recovery,256,15,0,438
pair_pair_math500_471_recovery_ckpt_256_r_16,pair_math500_471,recovery,256,16,1,470
pair_pair_math500_472_control_ckpt_000_r_01,pair_math500_472,control,0,1,1,474
pair_pair_math500_472_control_ckpt_000_r_02,pair_math500_472,control,0,2,0,512
pair_pair_math500_472_control_ckpt_000_r_03,pair_math500_472,control,0,3,1,474
pair_pair_math500_472_control_ckpt_000_r_04,pair_math500_472,control,0,4,0,512
pair_pair_math500_472_control_ckpt_000_r_05,pair_math500_472,control,0,5,0,454
pair_pair_math500_472_control_ckpt_000_r_06,pair_math500_472,control,0,6,0,507
pair_pair_math500_472_control_ckpt_000_r_07,pair_math500_472,control,0,7,1,482
pair_pair_math500_472_control_ckpt_000_r_08,pair_math500_472,control,0,8,0,440
pair_pair_math500_472_control_ckpt_000_r_09,pair_math500_472,control,0,9,0,476
pair_pair_math500_472_control_ckpt_000_r_10,pair_math500_472,control,0,10,0,512
pair_pair_math500_472_control_ckpt_000_r_11,pair_math500_472,control,0,11,1,512
pair_pair_math500_472_control_ckpt_000_r_12,pair_math500_472,control,0,12,0,512
pair_pair_math500_472_control_ckpt_000_r_13,pair_math500_472,control,0,13,0,503
pair_pair_math500_472_control_ckpt_000_r_14,pair_math500_472,control,0,14,0,512
pair_pair_math500_472_control_ckpt_000_r_15,pair_math500_472,control,0,15,0,512
pair_pair_math500_472_control_ckpt_000_r_16,pair_math500_472,control,0,16,0,491
pair_pair_math500_472_control_ckpt_256_r_01,pair_math500_472,control,256,1,0,471
pair_pair_math500_472_control_ckpt_256_r_02,pair_math500_472,control,256,2,1,488
pair_pair_math500_472_control_ckpt_256_r_03,pair_math500_472,control,256,3,1,510
pair_pair_math500_472_control_ckpt_256_r_04,pair_math500_472,control,256,4,0,496
pair_pair_math500_472_control_ckpt_256_r_05,pair_math500_472,control,256,5,1,423
pair_pair_math500_472_control_ckpt_256_r_06,pair_math500_472,control,256,6,1,512
pair_pair_math500_472_control_ckpt_256_r_07,pair_math500_472,control,256,7,0,508
pair_pair_math500_472_control_ckpt_256_r_08,pair_math500_472,control,256,8,1,498
pair_pair_math500_472_control_ckpt_256_r_09,pair_math500_472,control,256,9,0,512
pair_pair_math500_472_control_ckpt_256_r_10,pair_math500_472,control,256,10,0,512
pair_pair_math500_472_control_ckpt_256_r_11,pair_math500_472,control,256,11,0,512
pair_pair_math500_472_control_ckpt_256_r_12,pair_math500_472,control,256,12,1,512
pair_pair_math500_472_control_ckpt_256_r_13,pair_math500_472,control,256,13,1,512
pair_pair_math500_472_control_ckpt_256_r_14,pair_math500_472,control,256,14,1,494
pair_pair_math500_472_control_ckpt_256_r_15,pair_math500_472,control,256,15,1,454
pair_pair_math500_472_control_ckpt_256_r_16,pair_math500_472,control,256,16,0,512
pair_pair_math500_472_recovery_ckpt_000_r_01,pair_math500_472,recovery,0,1,0,426
pair_pair_math500_472_recovery_ckpt_000_r_02,pair_math500_472,recovery,0,2,1,505
pair_pair_math500_472_recovery_ckpt_000_r_03,pair_math500_472,recovery,0,3,0,497
pair_pair_math500_472_recovery_ckpt_000_r_04,pair_math500_472,recovery,0,4,1,512
pair_pair_math500_472_recovery_ckpt_000_r_05,pair_math500_472,recovery,0,5,1,510
pair_pair_math500_472_recovery_ckpt_000_r_06,pair_math500_472,recovery,0,6,0,429
pair_pair_math500_472_recovery_ckpt_000_r_07,pair_math500_472,recovery,0,7,0,512
